sku,categoria,subcategoria,tienda,demanda_promedio,desviacion_demanda,ventas_totales,precio_promedio,costo_unitario,precio_venta,lead_time,stock_actual,stock_seguridad,stock_en_transito,margen_promedio
HM000057,Accesorios,Premium,TIENDA006,1.774390243902439,1.2406283280931556,582,15.33,43.27,18.99,7.0,79.0,21.0,18.0,-24.280000000000005
HM000057,Accesorios,Premium,TIENDA007,1.656441717791411,1.3581905070776379,540,15.33,43.27,18.99,7.0,,,,-24.280000000000005
HM000057,Accesorios,Premium,TIENDA008,1.6160714285714286,1.1322586254397575,543,15.33,43.27,18.99,7.0,,,,-24.280000000000005
HM000057,Accesorios,Premium,TIENDA009,1.7623456790123457,1.2148470291706182,571,15.33,43.27,18.99,7.0,,,,-24.280000000000005
HM000057,Accesorios,Premium,TIENDA010,1.6923076923076923,1.236321167209406,550,15.33,43.27,18.99,7.0,,,,-24.280000000000005
HM000058,Camisetas,Temporada,TIENDA001,1.534375,0.895166181311051,491,87.76,32.86,36.9,7.0,47.0,18.0,14.0,4.039999999999999
HM000058,Camisetas,Temporada,TIENDA002,1.4891640866873066,0.8893993965910586,481,87.76,32.86,36.9,7.0,62.0,20.0,30.0,4.039999999999999
HM000058,Camisetas,Temporada,TIENDA003,1.5384615384615385,0.8620411299825413,500,87.76,32.86,36.9,7.0,95.0,14.0,47.0,4.039999999999999
HM000058,Camisetas,Temporada,TIENDA004,1.5233644859813085,0.9152779058077459,489,87.76,32.86,36.9,7.0,63.0,19.0,31.0,4.039999999999999
HM000058,Camisetas,Temporada,TIENDA005,1.521472392638037,0.9069809484073799,496,87.76,32.86,36.9,7.0,66.0,24.0,11.0,4.039999999999999
HM000058,Camisetas,Temporada,TIENDA006,1.5787878787878789,0.9100110476491541,521,87.76,32.86,36.9,7.0,21.0,20.0,8.0,4.039999999999999
HM000058,Camisetas,Temporada,TIENDA007,1.48955223880597,0.8256977322346407,499,87.76,32.86,36.9,7.0,,,,4.039999999999999
HM000058,Camisetas,Temporada,TIENDA008,1.4311926605504588,0.7953118670279843,468,87.76,32.86,36.9,7.0,,,,4.039999999999999
HM000058,Camisetas,Temporada,TIENDA009,1.5412844036697249,0.9053228088320714,504,87.76,32.86,36.9,7.0,,,,4.039999999999999
HM000058,Camisetas,Temporada,TIENDA010,1.4055727554179567,0.7090146452688674,454,87.76,32.86,36.9,7.0,,,,4.039999999999999
HM000059,Pantalones,Temporada,TIENDA001,1.6104294478527608,1.1415570202104204,525,49.72,45.45,26.5,7.0,92.0,23.0,31.0,-18.950000000000003
HM000059,Pantalones,Temporada,TIENDA002,1.607361963190184,1.125566293421765,524,49.72,45.45,26.5,7.0,89.0,23.0,2.0,-18.950000000000003
HM000059,Pantalones,Temporada,TIENDA003,1.6489028213166144,1.1825209134101573,526,49.72,45.45,26.5,7.0,68.0,26.0,48.0,-18.950000000000003
HM000059,Pantalones,Temporada,TIENDA004,1.7317073170731707,1.3459535504415805,568,49.72,45.45,26.5,7.0,11.0,24.0,38.0,-18.950000000000003
HM000059,Pantalones,Temporada,TIENDA005,1.7194029850746269,1.1807131213132862,576,49.72,45.45,26.5,7.0,13.0,12.0,5.0,-18.950000000000003
HM000059,Pantalones,Temporada,TIENDA006,1.6317365269461077,1.1010554488964932,545,49.72,45.45,26.5,7.0,2.0,22.0,25.0,-18.950000000000003
HM000059,Pantalones,Temporada,TIENDA007,1.6042944785276074,1.0014665979760518,523,49.72,45.45,26.5,7.0,,,,-18.950000000000003
HM000059,Pantalones,Temporada,TIENDA008,1.7289719626168225,1.2442625335259632,555,49.72,45.45,26.5,7.0,,,,-18.950000000000003
HM000059,Pantalones,Temporada,TIENDA009,1.5880597014925373,0.9775201405431891,532,49.72,45.45,26.5,7.0,,,,-18.950000000000003
HM000059,Pantalones,Temporada,TIENDA010,1.7987987987987988,1.2747779389891765,599,49.71999999999999,45.45,26.5,7.0,,,,-18.950000000000003
HM000060,Pantalones,Basico,TIENDA001,1.5061349693251533,0.7912749790663549,491,80.73,46.56,60.13,7.0,72.0,23.0,13.0,13.569999999999999
HM000060,Pantalones,Basico,TIENDA002,1.4743202416918428,0.9285565893141512,488,80.73,46.56,60.13000000000001,7.0,24.0,19.0,46.0,13.57
HM000060,Pantalones,Basico,TIENDA003,1.4984615384615385,0.8448267240873678,487,80.73,46.56,60.13,7.0,1.0,15.0,29.0,13.57
HM000060,Pantalones,Basico,TIENDA004,1.4613003095975232,0.7564756749566679,472,80.73,46.56,60.13,7.0,70.0,17.0,14.0,13.569999999999999
HM000060,Pantalones,Basico,TIENDA005,1.3940298507462687,0.7381561015422073,467,80.73,46.56,60.129999999999995,7.0,2.0,17.0,20.0,13.57
HM000060,Pantalones,Basico,TIENDA006,1.5263157894736843,0.8124159121121547,493,80.73,46.56,60.13,7.0,93.0,24.0,6.0,13.569999999999999
HM000060,Pantalones,Basico,TIENDA007,1.5125786163522013,0.9081643105383623,481,80.73,46.56,60.13,7.0,,,,13.57
HM000060,Pantalones,Basico,TIENDA008,1.4444444444444444,0.77898083770452,468,80.73,46.56,60.13000000000001,7.0,,,,13.57
HM000060,Pantalones,Basico,TIENDA009,1.485981308411215,0.8219392387211678,477,80.73,46.56,60.129999999999995,7.0,,,,13.57
HM000060,Pantalones,Basico,TIENDA010,1.5329153605015673,0.8856017900554831,489,80.73,46.56,60.13,7.0,,,,13.57
HM000061,Pantalones,Basico,TIENDA001,1.600609756097561,0.9871961314673181,525,26.189999999999998,16.98,96.91,7.0,30.0,11.0,10.0,79.92999999999999
HM000061,Pantalones,Basico,TIENDA002,1.5236686390532543,0.8652723810656026,515,26.190000000000005,16.98,96.91,7.0,54.0,19.0,36.0,79.92999999999999
HM000061,Pantalones,Basico,TIENDA003,1.4921135646687698,0.891645974602184,473,26.189999999999998,16.98,96.91,7.0,24.0,24.0,34.0,79.92999999999999
HM000061,Pantalones,Basico,TIENDA004,1.4727272727272727,0.8069879933694102,486,26.19,16.98,96.91,7.0,54.0,14.0,14.0,79.92999999999999
HM000061,Pantalones,Basico,TIENDA005,1.5582089552238807,0.8452312962916964,522,26.189999999999998,16.98,96.91,7.0,82.0,26.0,18.0,79.92999999999999
HM000061,Pantalones,Basico,TIENDA006,1.5075528700906344,0.8956648416455338,499,26.190000000000005,16.98,96.91,7.0,75.0,17.0,34.0,79.92999999999999
HM000061,Pantalones,Basico,TIENDA007,1.503125,0.849113266035806,481,26.190000000000005,16.98,96.91,7.0,,,,79.92999999999999
HM000061,Pantalones,Basico,TIENDA008,1.4879518072289157,0.8844951915607032,494,26.19,16.98,96.91,7.0,,,,79.92999999999999
HM000061,Pantalones,Basico,TIENDA009,1.4559270516717324,0.7722530828236365,479,26.19,16.98,96.91,7.0,,,,79.92999999999999
HM000061,Pantalones,Basico,TIENDA010,1.5,0.884802021774929,492,26.189999999999998,16.98,96.91,7.0,,,,79.92999999999999
HM000062,Pantalones,Basico,TIENDA001,1.7203647416413375,1.1292582772784263,566,28.369999999999997,21.83,57.720000000000006,7.0,91.0,21.0,39.0,35.89
HM000062,Pantalones,Basico,TIENDA002,1.6859756097560976,1.1233625362199424,553,28.37,21.83,57.72,7.0,30.0,15.0,44.0,35.89
HM000062,Pantalones,Basico,TIENDA003,1.7680722891566265,1.2475251225183328,587,28.37,21.83,57.720000000000006,7.0,38.0,16.0,22.0,35.89
HM000062,Pantalones,Basico,TIENDA004,1.6918429003021147,1.0934626343961886,560,28.370000000000005,21.83,57.72,7.0,81.0,23.0,11.0,35.89
HM000062,Pantalones,Basico,TIENDA005,1.7107692307692308,1.1122387440391075,556,28.37,21.83,57.72,7.0,16.0,19.0,49.0,35.89
HM000062,Pantalones,Basico,TIENDA006,1.6443768996960486,1.0783231354018135,541,28.369999999999997,21.83,57.720000000000006,7.0,95.0,22.0,42.0,35.89
HM000062,Pantalones,Basico,TIENDA007,1.6687116564417177,1.142495054890097,544,28.37,21.83,57.720000000000006,7.0,,,,35.89
HM000062,Pantalones,Basico,TIENDA008,1.6736526946107784,1.1591497138838116,559,28.37,21.83,57.72,7.0,,,,35.89
HM000062,Pantalones,Basico,TIENDA009,1.7005988023952097,1.1364291055012594,568,28.37,21.83,57.72,7.0,,,,35.89
HM000062,Pantalones,Basico,TIENDA010,1.773134328358209,1.3456051873507402,594,28.37,21.83,57.72,7.0,,,,35.89
HM000063,Accesorios,Temporada,TIENDA001,1.5092592592592593,0.909142116329949,489,82.7,47.6,80.26,7.0,47.0,14.0,6.0,32.660000000000004
HM000063,Accesorios,Temporada,TIENDA002,1.548780487804878,0.9140753122350925,508,82.7,47.6,80.26,7.0,43.0,20.0,48.0,32.660000000000004
HM000063,Accesorios,Temporada,TIENDA003,1.490625,0.9301159043964822,477,82.7,47.6,80.26,7.0,55.0,19.0,45.0,32.660000000000004
HM000063,Accesorios,Temporada,TIENDA004,1.5254777070063694,0.8942417466313949,479,82.7,47.6,80.26,7.0,85.0,18.0,48.0,32.660000000000004
HM000063,Accesorios,Temporada,TIENDA005,1.4587155963302751,0.7933633083977578,477,82.7,47.6,80.26,7.0,58.0,24.0,9.0,32.660000000000004
HM000063,Accesorios,Temporada,TIENDA006,1.596923076923077,0.975307680286109,519,82.7,47.6,80.26,7.0,6.0,29.0,17.0,32.660000000000004
HM000063,Accesorios,Temporada,TIENDA007,1.5709969788519638,0.9327079685176385,520,82.7,47.6,80.26,7.0,,,,32.660000000000004
HM000063,Accesorios,Temporada,TIENDA008,1.5202492211838006,0.8553478460221337,488,82.7,47.6,80.26,7.0,,,,32.660000000000004
HM000063,Accesorios,Temporada,TIENDA009,1.471641791044776,0.8607902597626043,493,82.7,47.6,80.26,7.0,,,,32.660000000000004
HM000063,Accesorios,Temporada,TIENDA010,1.5740181268882176,0.8754852436172935,521,82.7,47.6,80.26,7.0,,,,32.660000000000004
HM000064,Accesorios,Temporada,TIENDA001,1.5773809523809523,0.9864576989184628,530,91.93,33.24,77.93,7.0,91.0,25.0,27.0,44.690000000000005
HM000064,Accesorios,Temporada,TIENDA002,1.5426829268292683,0.9177196160334424,506,91.93,33.24,77.93,7.0,50.0,30.0,33.0,44.690000000000005
HM000064,Accesorios,Temporada,TIENDA003,1.4551083591331269,0.7961457449663625,470,91.93,33.24,77.93,7.0,81.0,24.0,48.0,44.690000000000005
HM000064,Accesorios,Temporada,TIENDA004,1.492537313432836,0.8329504289072146,500,91.93,33.24,77.93,7.0,67.0,19.0,43.0,44.690000000000005
HM000064,Accesorios,Temporada,TIENDA005,1.5252225519287834,0.9129289733830765,514,91.93,33.24,77.93,7.0,82.0,13.0,21.0,44.690000000000005
HM000064,Accesorios,Temporada,TIENDA006,1.5279503105590062,0.976752275077495,492,91.93,33.24,77.93,7.0,95.0,23.0,31.0,44.690000000000005
HM000064,Accesorios,Temporada,TIENDA007,1.4620060790273557,0.8148302905525525,481,91.93,33.24,77.93,7.0,,,,44.690000000000005
HM000064,Accesorios,Temporada,TIENDA008,1.464071856287425,0.7847435308657106,489,91.93,33.24,77.93,7.0,,,,44.690000000000005
HM000064,Accesorios,Temporada,TIENDA009,1.475609756097561,0.8383121203694662,484,91.93,33.24,77.93,7.0,,,,44.690000000000005
HM000064,Accesorios,Temporada,TIENDA010,1.560747663551402,0.8997663248045774,501,91.93,33.24,77.93,7.0,,,,44.690000000000005
HM000065,Camisetas,Basico,TIENDA001,1.468944099378882,0.8541440870696099,473,23.15,35.31,61.14000000000001,7.0,61.0,21.0,20.0,25.830000000000002
HM000065,Camisetas,Basico,TIENDA002,1.5292307692307692,0.9606008724165146,497,23.15,35.31,61.14,7.0,54.0,21.0,37.0,25.83
HM000065,Camisetas,Basico,TIENDA003,1.5595238095238095,0.8857234564029899,524,23.15,35.31,61.14,7.0,82.0,14.0,2.0,25.83
HM000065,Camisetas,Basico,TIENDA004,1.5603715170278638,0.9317930944492022,504,23.15,35.31,61.14,7.0,57.0,18.0,33.0,25.830000000000002
HM000065,Camisetas,Basico,TIENDA005,1.5030487804878048,0.8847967530734236,493,23.15,35.31,61.14000000000001,7.0,21.0,35.0,18.0,25.83
HM000065,Camisetas,Basico,TIENDA006,1.428125,0.8348725335854712,457,23.15,35.31,61.14,7.0,62.0,24.0,14.0,25.829999999999995
HM000065,Camisetas,Basico,TIENDA007,1.463855421686747,0.7507624826254627,486,23.15,35.31,61.14,7.0,,,,25.83
HM000065,Camisetas,Basico,TIENDA008,1.5625,0.9144434900811116,500,23.15,35.31,61.14,7.0,,,,25.829999999999995
HM000065,Camisetas,Basico,TIENDA009,1.5045592705167172,0.8522623427660215,495,23.15,35.31,61.14,7.0,,,,25.83
HM000065,Camisetas,Basico,TIENDA010,1.4775641025641026,0.8445835533055952,461,23.15,35.31,61.14,7.0,,,,25.83
HM000066,Abrigos,Basico,TIENDA001,1.4346504559270516,0.7667737781358211,472,31.92,35.74,84.57,7.0,3.0,28.0,44.0,48.82999999999999
HM000066,Abrigos,Basico,TIENDA002,1.5927051671732524,0.9899225339259827,524,31.92,35.74,84.57,7.0,46.0,18.0,29.0,48.82999999999999
HM000066,Abrigos,Basico,TIENDA003,1.5105105105105106,0.9038292254151212,503,31.92,35.74,84.57,7.0,46.0,21.0,10.0,48.82999999999999
HM000066,Abrigos,Basico,TIENDA004,1.6006006006006006,0.9214313771359876,533,31.92,35.74,84.57,7.0,10.0,26.0,8.0,48.82999999999999
HM000066,Abrigos,Basico,TIENDA005,1.3746130030959753,0.7469853005309252,444,31.919999999999998,35.74,84.57,7.0,31.0,25.0,15.0,48.82999999999999
HM000066,Abrigos,Basico,TIENDA006,1.4584615384615385,0.8025600065431643,474,31.92,35.74,84.57,7.0,32.0,13.0,5.0,48.82999999999999
HM000066,Abrigos,Basico,TIENDA007,1.5197568389057752,0.8339620037023543,500,31.92,35.74,84.57,7.0,,,,48.82999999999999
HM000066,Abrigos,Basico,TIENDA008,1.4850299401197604,0.781592179744164,496,31.92,35.74,84.57,7.0,,,,48.82999999999999
HM000066,Abrigos,Basico,TIENDA009,1.4782608695652173,0.8397222246678425,476,31.919999999999998,35.74,84.57,7.0,,,,48.82999999999999
HM000066,Abrigos,Basico,TIENDA010,1.55625,0.8472479882566943,498,31.920000000000005,35.74,84.57,7.0,,,,48.82999999999999
HM000067,Camisetas,Basico,TIENDA001,1.6818181818181819,1.1373607120584348,555,64.63,37.73,25.27,7.0,48.0,20.0,38.0,-12.459999999999996
HM000067,Camisetas,Basico,TIENDA002,1.7037037037037037,1.1744909384785747,552,64.63,37.73,25.27,7.0,17.0,21.0,49.0,-12.459999999999996
HM000067,Camisetas,Basico,TIENDA003,1.8328358208955224,1.2955922581243773,614,64.63,37.73,25.270000000000003,7.0,40.0,24.0,4.0,-12.459999999999996
HM000067,Camisetas,Basico,TIENDA004,1.73125,1.1993826782046797,554,64.63,37.73,25.27,7.0,18.0,15.0,46.0,-12.459999999999996
HM000067,Camisetas,Basico,TIENDA005,1.7927927927927927,1.3361321433624038,597,64.63,37.73,25.27,7.0,41.0,26.0,36.0,-12.459999999999996
HM000067,Camisetas,Basico,TIENDA006,1.6729559748427674,1.161945802750222,532,64.63,37.73,25.27,7.0,5.0,23.0,41.0,-12.459999999999996
HM000067,Camisetas,Basico,TIENDA007,1.7774390243902438,1.3509007627832403,583,64.63,37.73,25.27,7.0,,,,-12.459999999999996
HM000067,Camisetas,Basico,TIENDA008,1.7311178247734138,1.3473537323266855,573,64.63,37.73,25.269999999999996,7.0,,,,-12.459999999999996
HM000067,Camisetas,Basico,TIENDA009,1.5446153846153847,0.9696045345739097,502,64.63,37.73,25.27,7.0,,,,-12.459999999999996
HM000067,Camisetas,Basico,TIENDA010,1.5873493975903614,1.1691746610864107,527,64.63,37.73,25.27,7.0,,,,-12.459999999999996
HM000068,Vestidos,Temporada,TIENDA001,1.4361370716510904,0.7435993754385811,461,77.97,42.87,86.29,7.0,83.0,19.0,31.0,43.42000000000001
HM000068,Vestidos,Temporada,TIENDA002,1.5370919881305638,0.9125225863942579,518,77.97,42.87,86.29,7.0,43.0,30.0,14.0,43.42000000000001
HM000068,Vestidos,Temporada,TIENDA003,1.5590062111801242,0.8989070587512523,502,77.97,42.87,86.29,7.0,7.0,23.0,22.0,43.42000000000001
HM000068,Vestidos,Temporada,TIENDA004,1.4821428571428572,0.8211620036553904,498,77.97,42.87,86.29,7.0,73.0,22.0,18.0,43.42000000000001
HM000068,Vestidos,Temporada,TIENDA005,1.5735735735735736,1.034710027838321,524,77.97,42.87,86.29,7.0,52.0,22.0,15.0,43.42000000000001
HM000068,Vestidos,Temporada,TIENDA006,1.5333333333333334,0.8894283571754225,483,77.97,42.87,86.29,7.0,7.0,21.0,4.0,43.42000000000001
HM000068,Vestidos,Temporada,TIENDA007,1.4858934169278997,0.8681769382743907,474,77.97,42.87,86.29,7.0,,,,43.42000000000001
HM000068,Vestidos,Temporada,TIENDA008,1.4464831804281346,0.7650603562089824,473,77.97,42.87,86.29,7.0,,,,43.42000000000001
HM000068,Vestidos,Temporada,TIENDA009,1.4939759036144578,0.7907852073291463,496,77.97,42.87,86.29,7.0,,,,43.42000000000001
HM000068,Vestidos,Temporada,TIENDA010,1.5239520958083832,0.8617817690796884,509,77.97,42.87,86.29,7.0,,,,43.42000000000001
HM000069,Accesorios,Temporada,TIENDA001,1.4184615384615384,0.7639428885342611,461,30.26,35.04,84.37,7.0,78.0,25.0,42.0,49.330000000000005
HM000069,Accesorios,Temporada,TIENDA002,1.467065868263473,0.8258905913749209,490,30.26,35.04,84.37,7.0,61.0,21.0,45.0,49.330000000000005
HM000069,Accesorios,Temporada,TIENDA003,1.4477611940298507,0.8420743934583989,485,30.26,35.04,84.37,7.0,35.0,18.0,8.0,49.330000000000005
HM000069,Accesorios,Temporada,TIENDA004,1.5106382978723405,0.8699116263593345,497,30.26,35.04,84.37,7.0,91.0,21.0,4.0,49.330000000000005
HM000069,Accesorios,Temporada,TIENDA005,1.5740181268882176,0.8789397122967186,521,30.260000000000005,35.04,84.37,7.0,36.0,22.0,7.0,49.330000000000005
HM000069,Accesorios,Temporada,TIENDA006,1.5208333333333333,0.8807292884888014,511,30.26,35.04,84.37,7.0,74.0,23.0,25.0,49.330000000000005
HM000069,Accesorios,Temporada,TIENDA007,1.547400611620795,0.8739854600717353,506,30.26,35.04,84.37,7.0,,,,49.330000000000005
HM000069,Accesorios,Temporada,TIENDA008,1.4477611940298507,0.7598373228344486,485,30.26,35.04,84.37,7.0,,,,49.330000000000005
HM000069,Accesorios,Temporada,TIENDA009,1.541795665634675,0.9655329659977228,498,30.260000000000005,35.04,84.37,7.0,,,,49.330000000000005
HM000069,Accesorios,Temporada,TIENDA010,1.446808510638298,0.8324939554020838,476,30.26,35.04,84.37,7.0,,,,49.330000000000005
HM000070,Pantalones,Premium,TIENDA001,1.5515151515151515,0.9052770695859155,512,87.5,14.68,42.08,7.0,46.0,18.0,39.0,27.4
HM000070,Pantalones,Premium,TIENDA002,1.63125,0.9276111159560031,522,87.5,14.680000000000001,42.08,7.0,95.0,31.0,30.0,27.4
HM000070,Pantalones,Premium,TIENDA003,1.5462962962962963,0.8258695681011936,501,87.5,14.68,42.08,7.0,9.0,17.0,34.0,27.400000000000002
HM000070,Pantalones,Premium,TIENDA004,1.5823170731707317,0.9701625687793364,519,87.5,14.68,42.08,7.0,52.0,30.0,43.0,27.399999999999995
HM000070,Pantalones,Premium,TIENDA005,1.5739644970414202,0.919054616146307,532,87.5,14.68,42.08,7.0,1.0,18.0,19.0,27.399999999999995
HM000070,Pantalones,Premium,TIENDA006,1.441358024691358,0.8288262476664537,467,87.5,14.68,42.08,7.0,74.0,21.0,27.0,27.400000000000002
HM000070,Pantalones,Premium,TIENDA007,1.473053892215569,0.8546946577859655,492,87.5,14.68,42.08,7.0,,,,27.400000000000002
HM000070,Pantalones,Premium,TIENDA008,1.5246913580246915,0.8951234744302983,494,87.5,14.68,42.08,7.0,,,,27.400000000000002
HM000070,Pantalones,Premium,TIENDA009,1.5476190476190477,0.8864453502160679,520,87.5,14.679999999999998,42.08,7.0,,,,27.4
HM000070,Pantalones,Premium,TIENDA010,1.49079754601227,0.8583927604505757,486,87.5,14.680000000000001,42.08,7.0,,,,27.4
HM000071,Abrigos,Basico,TIENDA001,1.5518292682926829,0.9004227726675404,509,62.870000000000005,37.92,47.48,7.0,62.0,17.0,26.0,9.559999999999995
HM000071,Abrigos,Basico,TIENDA002,1.5660377358490567,0.9400201480275286,498,62.87,37.92,47.48,7.0,98.0,22.0,24.0,9.559999999999995
HM000071,Abrigos,Basico,TIENDA003,1.5993788819875776,1.0190091635092786,515,62.87,37.92,47.48,7.0,34.0,16.0,28.0,9.559999999999995
HM000071,Abrigos,Basico,TIENDA004,1.5345345345345345,0.8897895596151707,511,62.87,37.92,47.48,7.0,37.0,22.0,12.0,9.559999999999995
HM000071,Abrigos,Basico,TIENDA005,1.5555555555555556,0.9343794815169456,504,62.86999999999999,37.92,47.48,7.0,52.0,15.0,20.0,9.559999999999995
HM000071,Abrigos,Basico,TIENDA006,1.4285714285714286,0.7935936874538195,470,62.87,37.92,47.48,7.0,7.0,18.0,23.0,9.559999999999995
HM000071,Abrigos,Basico,TIENDA007,1.5031847133757963,0.9157772502971113,472,62.87,37.92,47.48,7.0,,,,9.559999999999995
HM000071,Abrigos,Basico,TIENDA008,1.4690265486725664,0.8328051598088986,498,62.87,37.92,47.48,7.0,,,,9.559999999999995
HM000071,Abrigos,Basico,TIENDA009,1.4849397590361446,0.7906643709042824,493,62.87,37.92,47.48,7.0,,,,9.559999999999995
HM000071,Abrigos,Basico,TIENDA010,1.486322188449848,0.8080925482949526,489,62.87,37.92,47.48,7.0,,,,9.559999999999995
HM000072,Pantalones,Temporada,TIENDA001,1.5479041916167664,0.8848635953551146,517,94.23,26.81,65.24,7.0,20.0,12.0,49.0,38.42999999999999
HM000072,Pantalones,Temporada,TIENDA002,1.5141065830721003,0.9740121917155938,483,94.23,26.81,65.24,7.0,73.0,19.0,12.0,38.42999999999999
HM000072,Pantalones,Temporada,TIENDA003,1.5833333333333333,0.9617289642197508,513,94.23,26.809999999999995,65.24,7.0,36.0,12.0,26.0,38.42999999999999
HM000072,Pantalones,Temporada,TIENDA004,1.4953271028037383,0.8878397072638688,480,94.23,26.810000000000002,65.24,7.0,14.0,27.0,31.0,38.42999999999999
HM000072,Pantalones,Temporada,TIENDA005,1.5105740181268883,0.8716285540133375,500,94.23,26.809999999999995,65.24,7.0,2.0,18.0,40.0,38.42999999999999
HM000072,Pantalones,Temporada,TIENDA006,1.5424242424242425,0.8956260831784016,509,94.23,26.81,65.24,7.0,51.0,23.0,40.0,38.42999999999999
HM000072,Pantalones,Temporada,TIENDA007,1.509375,0.8490671166945739,483,94.23,26.809999999999995,65.24,7.0,,,,38.42999999999999
HM000072,Pantalones,Temporada,TIENDA008,1.5075528700906344,0.810407899212103,499,94.23,26.809999999999995,65.24,7.0,,,,38.42999999999999
HM000072,Pantalones,Temporada,TIENDA009,1.4191616766467066,0.7003160274809722,474,94.23,26.81,65.24,7.0,,,,38.42999999999999
HM000072,Pantalones,Temporada,TIENDA010,1.523076923076923,0.9146896577476449,495,94.23,26.81,65.24,7.0,,,,38.42999999999999
HM000073,Accesorios,Temporada,TIENDA001,1.4791666666666667,0.8283307556743379,497,61.29,29.109999999999996,18.84,7.0,3.0,17.0,8.0,-10.27
HM000073,Accesorios,Temporada,TIENDA002,1.5059880239520957,0.892894917215613,503,61.29,29.11,18.84,7.0,59.0,18.0,21.0,-10.27
HM000073,Accesorios,Temporada,TIENDA003,1.513595166163142,0.9123543001193452,501,61.28999999999999,29.11,18.84,7.0,39.0,11.0,13.0,-10.27
HM000073,Accesorios,Temporada,TIENDA004,1.5030487804878048,0.8951055346172786,493,61.29,29.11,18.84,7.0,33.0,20.0,23.0,-10.27
HM000073,Accesorios,Temporada,TIENDA005,1.5828402366863905,0.9987833449981239,535,61.29,29.11,18.84,7.0,2.0,20.0,1.0,-10.27
HM000073,Accesorios,Temporada,TIENDA006,1.462962962962963,0.7800840542857841,474,61.29,29.11,18.84,7.0,87.0,13.0,22.0,-10.27
HM000073,Accesorios,Temporada,TIENDA007,1.4939024390243902,0.7936826349425338,490,61.29,29.11,18.84,7.0,,,,-10.27
HM000073,Accesorios,Temporada,TIENDA008,1.559748427672956,0.9235181324306084,496,61.290000000000006,29.11,18.84,7.0,,,,-10.27
HM000073,Accesorios,Temporada,TIENDA009,1.4375,0.7485618395204279,460,61.29,29.110000000000003,18.84,7.0,,,,-10.27
HM000073,Accesorios,Temporada,TIENDA010,1.5267857142857142,0.8634518171338381,513,61.29,29.109999999999996,18.84,7.0,,,,-10.27
HM000074,Abrigos,Premium,TIENDA001,1.6443768996960486,1.1574152464156857,541,40.0,34.97,27.900000000000002,7.0,82.0,18.0,10.0,-7.07
HM000074,Abrigos,Premium,TIENDA002,1.6820987654320987,1.1460744317967684,545,40.0,34.97,27.900000000000002,7.0,37.0,21.0,9.0,-7.070000000000001
HM000074,Abrigos,Premium,TIENDA003,1.7319277108433735,1.338644268707029,575,40.0,34.97,27.9,7.0,52.0,16.0,5.0,-7.07
HM000074,Abrigos,Premium,TIENDA004,1.6428571428571428,1.11619147106982,529,40.0,34.97,27.9,7.0,95.0,21.0,30.0,-7.07
HM000074,Abrigos,Premium,TIENDA005,1.6892307692307693,1.1243822826640646,549,40.0,34.97,27.9,7.0,56.0,24.0,35.0,-7.07
HM000074,Abrigos,Premium,TIENDA006,1.6656534954407294,1.253314975714016,548,40.0,34.97,27.900000000000002,7.0,41.0,18.0,41.0,-7.07
HM000074,Abrigos,Premium,TIENDA007,1.7363636363636363,1.3482665177660489,573,40.0,34.97,27.9,7.0,,,,-7.069999999999999
HM000074,Abrigos,Premium,TIENDA008,1.6366366366366367,1.218621867571559,545,40.0,34.97,27.899999999999995,7.0,,,,-7.069999999999999
HM000074,Abrigos,Premium,TIENDA009,1.7106109324758842,1.277541721966045,532,40.0,34.97,27.9,7.0,,,,-7.07
HM000074,Abrigos,Premium,TIENDA010,1.5727554179566563,1.0588876263377707,508,40.0,34.97,27.899999999999995,7.0,,,,-7.07
HM000075,Vestidos,Basico,TIENDA001,1.5662650602409638,0.8855028589545111,520,43.47,29.990000000000002,55.7,7.0,54.0,21.0,45.0,25.710000000000004
HM000075,Vestidos,Basico,TIENDA002,1.5377358490566038,0.8312644198342662,489,43.47,29.99,55.70000000000001,7.0,31.0,19.0,49.0,25.710000000000004
HM000075,Vestidos,Basico,TIENDA003,1.5277777777777777,0.935621182372452,495,43.47,29.990000000000002,55.699999999999996,7.0,45.0,15.0,43.0,25.710000000000004
HM000075,Vestidos,Basico,TIENDA004,1.5030674846625767,0.8866478487762206,490,43.47,29.99,55.7,7.0,55.0,23.0,12.0,25.710000000000004
HM000075,Vestidos,Basico,TIENDA005,1.5880597014925373,0.9432270997456137,532,43.47,29.99,55.7,7.0,15.0,14.0,34.0,25.710000000000008
HM000075,Vestidos,Basico,TIENDA006,1.4862385321100917,0.8283475927042602,486,43.47,29.99,55.7,7.0,5.0,25.0,23.0,25.710000000000004
HM000075,Vestidos,Basico,TIENDA007,1.5649546827794563,0.9298964985094448,518,43.47,29.989999999999995,55.7,7.0,,,,25.710000000000004
HM000075,Vestidos,Basico,TIENDA008,1.403030303030303,0.696052634213572,463,43.47,29.99,55.7,7.0,,,,25.710000000000004
HM000075,Vestidos,Basico,TIENDA009,1.515625,0.9198641629990298,485,43.47,29.99,55.7,7.0,,,,25.71
HM000075,Vestidos,Basico,TIENDA010,1.4276729559748427,0.7145104387990067,454,43.47,29.99,55.70000000000001,7.0,,,,25.710000000000004
HM000076,Camisetas,Temporada,TIENDA001,1.5924764890282133,1.0140862348642217,508,44.01,35.97,73.91,7.0,82.0,26.0,12.0,37.94
