fecha,sku,tienda,cantidad_vendida
2024-06-30,HM000085,TIENDA010,3.2
2024-07-07,HM000085,TIENDA010,2.63
2024-07-14,HM000085,TIENDA010,0.98
2024-07-21,HM000085,TIENDA010,2.04
2024-07-28,HM000085,TIENDA010,0.92
2024-08-04,HM000085,TIENDA010,2.86
2024-08-11,HM000085,TIENDA010,1.67
2024-08-18,HM000085,TIENDA010,0.0
2024-08-25,HM000085,TIENDA010,0.99
2024-09-01,HM000085,TIENDA010,3.42
2024-09-08,HM000085,TIENDA010,0.08
2024-09-15,HM000085,TIENDA010,2.12
2024-09-22,HM000085,TIENDA010,1.45
2024-09-29,HM000085,TIENDA010,0.1
2024-10-06,HM000085,TIENDA010,0.73
2024-10-13,HM000085,TIENDA010,1.66
2024-10-20,HM000085,TIENDA010,2.88
2024-10-27,HM000085,TIENDA010,0.44
2024-11-03,HM000085,TIENDA010,2.58
2024-11-10,HM000085,TIENDA010,2.06
2024-11-17,HM000085,TIENDA010,2.83
2024-11-24,HM000085,TIENDA010,1.72
2024-12-01,HM000085,TIENDA010,0.69
2024-12-08,HM000085,TIENDA010,2.47
2024-12-15,HM000085,TIENDA010,0.28
2024-12-22,HM000085,TIENDA010,2.83
2024-12-29,HM000085,TIENDA010,0.05
2024-01-07,HM000086,TIENDA001,1.2
2024-01-14,HM000086,TIENDA001,2.47
2024-01-21,HM000086,TIENDA001,1.07
2024-01-28,HM000086,TIENDA001,1.39
2024-02-04,HM000086,TIENDA001,2.03
2024-02-11,HM000086,TIENDA001,1.88
2024-02-18,HM000086,TIENDA001,1.27
2024-02-25,HM000086,TIENDA001,0.25
2024-03-03,HM000086,TIENDA001,1.88
2024-03-10,HM000086,TIENDA001,0.35
2024-03-17,HM000086,TIENDA001,2.83
2024-03-24,HM000086,TIENDA001,3.01
2024-03-31,HM000086,TIENDA001,2.58
2024-04-07,HM000086,TIENDA001,1.59
2024-04-14,HM000086,TIENDA001,1.32
2024-04-21,HM000086,TIENDA001,1.55
2024-04-28,HM000086,TIENDA001,2.51
2024-05-05,HM000086,TIENDA001,1.76
2024-05-12,HM000086,TIENDA001,1.71
2024-05-19,HM000086,TIENDA001,2.17
2024-05-26,HM000086,TIENDA001,1.77
2024-06-02,HM000086,TIENDA001,1.87
2024-06-09,HM000086,TIENDA001,2.1
2024-06-16,HM000086,TIENDA001,2.75
2024-06-23,HM000086,TIENDA001,3.16
2024-06-30,HM000086,TIENDA001,2.85
2024-07-07,HM000086,TIENDA001,1.39
2024-07-14,HM000086,TIENDA001,1.34
2024-07-21,HM000086,TIENDA001,0.7
2024-07-28,HM000086,TIENDA001,0.38
2024-08-04,HM000086,TIENDA001,2.81
2024-08-11,HM000086,TIENDA001,0.17
2024-08-18,HM000086,TIENDA001,2.31
2024-08-25,HM000086,TIENDA001,1.39
2024-09-01,HM000086,TIENDA001,2.28
2024-09-08,HM000086,TIENDA001,2.11
2024-09-15,HM000086,TIENDA001,2.38
2024-09-22,HM000086,TIENDA001,0.86
2024-09-29,HM000086,TIENDA001,2.63
2024-10-06,HM000086,TIENDA001,1.8
2024-10-13,HM000086,TIENDA001,0.88
2024-10-20,HM000086,TIENDA001,1.69
2024-10-27,HM000086,TIENDA001,2.13
2024-11-03,HM000086,TIENDA001,2.21
2024-11-10,HM000086,TIENDA001,3.26
2024-11-17,HM000086,TIENDA001,2.97
2024-11-24,HM000086,TIENDA001,3.03
2024-12-01,HM000086,TIENDA001,0.82
2024-12-08,HM000086,TIENDA001,2.7
2024-12-15,HM000086,TIENDA001,2.15
2024-12-22,HM000086,TIENDA001,1.03
2024-12-29,HM000086,TIENDA001,0.0
2024-01-07,HM000086,TIENDA002,0.9
2024-01-14,HM000086,TIENDA002,1.37
2024-01-21,HM000086,TIENDA002,1.89
2024-01-28,HM000086,TIENDA002,0.0
2024-02-04,HM000086,TIENDA002,2.05
2024-02-11,HM000086,TIENDA002,0.63
2024-02-18,HM000086,TIENDA002,1.96
2024-02-25,HM000086,TIENDA002,1.79
2024-03-03,HM000086,TIENDA002,1.96
2024-03-10,HM000086,TIENDA002,3.77
2024-03-17,HM000086,TIENDA002,1.18
2024-03-24,HM000086,TIENDA002,2.89
2024-03-31,HM000086,TIENDA002,2.16
2024-04-07,HM000086,TIENDA002,0.56
2024-04-14,HM000086,TIENDA002,1.32
2024-04-21,HM000086,TIENDA002,1.8
2024-04-28,HM000086,TIENDA002,1.5
2024-05-05,HM000086,TIENDA002,1.37
2024-05-12,HM000086,TIENDA002,2.54
2024-05-19,HM000086,TIENDA002,2.78
2024-05-26,HM000086,TIENDA002,2.01
2024-06-02,HM000086,TIENDA002,0.78
2024-06-09,HM000086,TIENDA002,1.57
2024-06-16,HM000086,TIENDA002,2.85
2024-06-23,HM000086,TIENDA002,0.0
2024-06-30,HM000086,TIENDA002,1.14
2024-07-07,HM000086,TIENDA002,1.73
2024-07-14,HM000086,TIENDA002,1.23
2024-07-21,HM000086,TIENDA002,1.46
2024-07-28,HM000086,TIENDA002,1.38
2024-08-04,HM000086,TIENDA002,0.57
2024-08-11,HM000086,TIENDA002,0.19
2024-08-18,HM000086,TIENDA002,1.25
2024-08-25,HM000086,TIENDA002,1.14
2024-09-01,HM000086,TIENDA002,1.99
2024-09-08,HM000086,TIENDA002,1.48
2024-09-15,HM000086,TIENDA002,1.64
2024-09-22,HM000086,TIENDA002,2.85
2024-09-29,HM000086,TIENDA002,0.45
2024-10-06,HM000086,TIENDA002,2.26
2024-10-13,HM000086,TIENDA002,3.18
2024-10-20,HM000086,TIENDA002,1.67
2024-10-27,HM000086,TIENDA002,2.37
2024-11-03,HM000086,TIENDA002,1.42
2024-11-10,HM000086,TIENDA002,1.17
2024-11-17,HM000086,TIENDA002,1.47
2024-11-24,HM000086,TIENDA002,3.39
2024-12-01,HM000086,TIENDA002,1.72
2024-12-08,HM000086,TIENDA002,0.0
2024-12-15,HM000086,TIENDA002,1.47
2024-12-22,HM000086,TIENDA002,2.47
2024-12-29,HM000086,TIENDA002,2.1
2024-01-07,HM000086,TIENDA003,1.83
2024-01-14,HM000086,TIENDA003,0.33
2024-01-21,HM000086,TIENDA003,3.11
2024-01-28,HM000086,TIENDA003,0.8
2024-02-04,HM000086,TIENDA003,2.86
2024-02-11,HM000086,TIENDA003,2.12
2024-02-18,HM000086,TIENDA003,1.21
2024-02-25,HM000086,TIENDA003,2.18
2024-03-03,HM000086,TIENDA003,1.68
2024-03-10,HM000086,TIENDA003,1.93
2024-03-17,HM000086,TIENDA003,0.99
2024-03-24,HM000086,TIENDA003,3.14
2024-03-31,HM000086,TIENDA003,1.6
2024-04-07,HM000086,TIENDA003,0.0
2024-04-14,HM000086,TIENDA003,1.67
2024-04-21,HM000086,TIENDA003,0.42
2024-04-28,HM000086,TIENDA003,1.53
2024-05-05,HM000086,TIENDA003,1.96
2024-05-12,HM000086,TIENDA003,1.91
2024-05-19,HM000086,TIENDA003,1.5
2024-05-26,HM000086,TIENDA003,1.43
2024-06-02,HM000086,TIENDA003,1.14
2024-06-09,HM000086,TIENDA003,1.2
2024-06-16,HM000086,TIENDA003,2.63
2024-06-23,HM000086,TIENDA003,1.59
2024-06-30,HM000086,TIENDA003,0.11
2024-07-07,HM000086,TIENDA003,2.97
2024-07-14,HM000086,TIENDA003,2.01
2024-07-21,HM000086,TIENDA003,0.0
2024-07-28,HM000086,TIENDA003,2.61
2024-08-04,HM000086,TIENDA003,0.81
2024-08-11,HM000086,TIENDA003,1.97
2024-08-18,HM000086,TIENDA003,2.07
2024-08-25,HM000086,TIENDA003,0.77
2024-09-01,HM000086,TIENDA003,2.13
2024-09-08,HM000086,TIENDA003,0.72
2024-09-15,HM000086,TIENDA003,1.55
2024-09-22,HM000086,TIENDA003,0.9
2024-09-29,HM000086,TIENDA003,1.79
2024-10-06,HM000086,TIENDA003,2.58
2024-10-13,HM000086,TIENDA003,0.98
2024-10-20,HM000086,TIENDA003,0.0
2024-10-27,HM000086,TIENDA003,1.93
2024-11-03,HM000086,TIENDA003,2.17
2024-11-10,HM000086,TIENDA003,2.27
2024-11-17,HM000086,TIENDA003,2.41
2024-11-24,HM000086,TIENDA003,3.08
2024-12-01,HM000086,TIENDA003,1.29
2024-12-08,HM000086,TIENDA003,1.91
2024-12-15,HM000086,TIENDA003,1.73
2024-12-22,HM000086,TIENDA003,1.66
2024-12-29,HM000086,TIENDA003,2.61
2024-01-07,HM000086,TIENDA004,2.62
2024-01-14,HM000086,TIENDA004,0.88
2024-01-21,HM000086,TIENDA004,2.21
2024-01-28,HM000086,TIENDA004,1.69
2024-02-04,HM000086,TIENDA004,1.05
2024-02-11,HM000086,TIENDA004,1.83
2024-02-18,HM000086,TIENDA004,1.96
2024-02-25,HM000086,TIENDA004,2.14
2024-03-03,HM000086,TIENDA004,1.08
2024-03-10,HM000086,TIENDA004,1.84
2024-03-17,HM000086,TIENDA004,2.0
2024-03-24,HM000086,TIENDA004,2.61
2024-03-31,HM000086,TIENDA004,0.73
2024-04-07,HM000086,TIENDA004,2.44
2024-04-14,HM000086,TIENDA004,1.25
2024-04-21,HM000086,TIENDA004,0.82
2024-04-28,HM000086,TIENDA004,1.65
2024-05-05,HM000086,TIENDA004,2.09
2024-05-12,HM000086,TIENDA004,0.0
2024-05-19,HM000086,TIENDA004,1.0
2024-05-26,HM000086,TIENDA004,2.14
2024-06-02,HM000086,TIENDA004,1.35
2024-06-09,HM000086,TIENDA004,0.0
2024-06-16,HM000086,TIENDA004,1.2
2024-06-23,HM000086,TIENDA004,0.33
2024-06-30,HM000086,TIENDA004,2.16
2024-07-07,HM000086,TIENDA004,2.34
2024-07-14,HM000086,TIENDA004,0.69
2024-07-21,HM000086,TIENDA004,1.84
2024-07-28,HM000086,TIENDA004,1.02
2024-08-04,HM000086,TIENDA004,2.11
2024-08-11,HM000086,TIENDA004,2.98
2024-08-18,HM000086,TIENDA004,1.55
2024-08-25,HM000086,TIENDA004,1.45
2024-09-01,HM000086,TIENDA004,1.88
2024-09-08,HM000086,TIENDA004,2.65
2024-09-15,HM000086,TIENDA004,1.61
2024-09-22,HM000086,TIENDA004,1.94
2024-09-29,HM000086,TIENDA004,1.06
2024-10-06,HM000086,TIENDA004,1.63
2024-10-13,HM000086,TIENDA004,1.77
2024-10-20,HM000086,TIENDA004,0.32
2024-10-27,HM000086,TIENDA004,1.27
2024-11-03,HM000086,TIENDA004,0.78
2024-11-10,HM000086,TIENDA004,2.88
2024-11-17,HM000086,TIENDA004,1.65
2024-11-24,HM000086,TIENDA004,0.0
2024-12-01,HM000086,TIENDA004,2.3
2024-12-08,HM000086,TIENDA004,1.72
2024-12-15,HM000086,TIENDA004,1.74
2024-12-22,HM000086,TIENDA004,1.53
2024-12-29,HM000086,TIENDA004,0.13
2024-01-07,HM000086,TIENDA005,1.97
2024-01-14,HM000086,TIENDA005,2.53
2024-01-21,HM000086,TIENDA005,0.67
2024-01-28,HM000086,TIENDA005,0.84
2024-02-04,HM000086,TIENDA005,0.0
2024-02-11,HM000086,TIENDA005,1.91
2024-02-18,HM000086,TIENDA005,1.49
2024-02-25,HM000086,TIENDA005,1.69
2024-03-03,HM000086,TIENDA005,1.41
2024-03-10,HM000086,TIENDA005,2.04
2024-03-17,HM000086,TIENDA005,2.87
2024-03-24,HM000086,TIENDA005,0.88
2024-03-31,HM000086,TIENDA005,0.01
2024-04-07,HM000086,TIENDA005,1.39
2024-04-14,HM000086,TIENDA005,1.98
2024-04-21,HM000086,TIENDA005,1.62
2024-04-28,HM000086,TIENDA005,1.39
2024-05-05,HM000086,TIENDA005,1.75
2024-05-12,HM000086,TIENDA005,1.58
2024-05-19,HM000086,TIENDA005,1.28
2024-05-26,HM000086,TIENDA005,1.66
2024-06-02,HM000086,TIENDA005,2.65
2024-06-09,HM000086,TIENDA005,1.78
2024-06-16,HM000086,TIENDA005,0.15
2024-06-23,HM000086,TIENDA005,1.74
2024-06-30,HM000086,TIENDA005,4.24
2024-07-07,HM000086,TIENDA005,1.4
2024-07-14,HM000086,TIENDA005,0.77
2024-07-21,HM000086,TIENDA005,3.65
2024-07-28,HM000086,TIENDA005,2.75
2024-08-04,HM000086,TIENDA005,1.03
2024-08-11,HM000086,TIENDA005,0.7
2024-08-18,HM000086,TIENDA005,1.81
2024-08-25,HM000086,TIENDA005,3.74
2024-09-01,HM000086,TIENDA005,0.0
2024-09-08,HM000086,TIENDA005,2.1
2024-09-15,HM000086,TIENDA005,2.13
2024-09-22,HM000086,TIENDA005,2.56
2024-09-29,HM000086,TIENDA005,0.85
2024-10-06,HM000086,TIENDA005,1.77
2024-10-13,HM000086,TIENDA005,2.47
2024-10-20,HM000086,TIENDA005,1.13
2024-10-27,HM000086,TIENDA005,2.58
2024-11-03,HM000086,TIENDA005,1.84
2024-11-10,HM000086,TIENDA005,1.71
2024-11-17,HM000086,TIENDA005,0.31
2024-11-24,HM000086,TIENDA005,1.44
2024-12-01,HM000086,TIENDA005,1.26
2024-12-08,HM000086,TIENDA005,2.17
2024-12-15,HM000086,TIENDA005,0.0
2024-12-22,HM000086,TIENDA005,2.22
2024-12-29,HM000086,TIENDA005,2.87
2024-01-07,HM000086,TIENDA006,1.88
2024-01-14,HM000086,TIENDA006,2.67
2024-01-21,HM000086,TIENDA006,1.49
2024-01-28,HM000086,TIENDA006,1.14
2024-02-04,HM000086,TIENDA006,1.06
2024-02-11,HM000086,TIENDA006,1.78
2024-02-18,HM000086,TIENDA006,1.68
2024-02-25,HM000086,TIENDA006,0.91
2024-03-03,HM000086,TIENDA006,1.41
2024-03-10,HM000086,TIENDA006,1.98
2024-03-17,HM000086,TIENDA006,0.2
2024-03-24,HM000086,TIENDA006,0.72
2024-03-31,HM000086,TIENDA006,1.84
2024-04-07,HM000086,TIENDA006,2.06
2024-04-14,HM000086,TIENDA006,2.61
2024-04-21,HM000086,TIENDA006,1.63
2024-04-28,HM000086,TIENDA006,0.0
2024-05-05,HM000086,TIENDA006,2.06
2024-05-12,HM000086,TIENDA006,1.11
2024-05-19,HM000086,TIENDA006,0.9
2024-05-26,HM000086,TIENDA006,2.06
2024-06-02,HM000086,TIENDA006,2.04
2024-06-09,HM000086,TIENDA006,0.7
2024-06-16,HM000086,TIENDA006,0.71
2024-06-23,HM000086,TIENDA006,0.59
2024-06-30,HM000086,TIENDA006,1.64
2024-07-07,HM000086,TIENDA006,1.26
2024-07-14,HM000086,TIENDA006,0.69
2024-07-21,HM000086,TIENDA006,1.42
2024-07-28,HM000086,TIENDA006,1.0
2024-08-04,HM000086,TIENDA006,0.03
2024-08-11,HM000086,TIENDA006,1.2
2024-08-18,HM000086,TIENDA006,1.4
2024-08-25,HM000086,TIENDA006,3.05
2024-09-01,HM000086,TIENDA006,0.0
2024-09-08,HM000086,TIENDA006,1.75
2024-09-15,HM000086,TIENDA006,2.32
2024-09-22,HM000086,TIENDA006,2.33
2024-09-29,HM000086,TIENDA006,0.0
2024-10-06,HM000086,TIENDA006,0.0
2024-10-13,HM000086,TIENDA006,1.02
2024-10-20,HM000086,TIENDA006,2.28
2024-10-27,HM000086,TIENDA006,0.39
2024-11-03,HM000086,TIENDA006,1.6
2024-11-10,HM000086,TIENDA006,2.15
2024-11-17,HM000086,TIENDA006,1.56
2024-11-24,HM000086,TIENDA006,2.19
2024-12-01,HM000086,TIENDA006,1.31
2024-12-08,HM000086,TIENDA006,1.83
2024-12-15,HM000086,TIENDA006,0.0
2024-12-22,HM000086,TIENDA006,0.98
2024-12-29,HM000086,TIENDA006,0.84
2024-01-07,HM000086,TIENDA007,0.18
2024-01-14,HM000086,TIENDA007,2.78
2024-01-21,HM000086,TIENDA007,2.18
2024-01-28,HM000086,TIENDA007,0.0
2024-02-04,HM000086,TIENDA007,1.12
2024-02-11,HM000086,TIENDA007,1.07
2024-02-18,HM000086,TIENDA007,2.72
2024-02-25,HM000086,TIENDA007,1.19
2024-03-03,HM000086,TIENDA007,2.78
2024-03-10,HM000086,TIENDA007,1.88
2024-03-17,HM000086,TIENDA007,3.59
2024-03-24,HM000086,TIENDA007,1.49
2024-03-31,HM000086,TIENDA007,1.94
2024-04-07,HM000086,TIENDA007,1.44
2024-04-14,HM000086,TIENDA007,2.52
2024-04-21,HM000086,TIENDA007,0.0
2024-04-28,HM000086,TIENDA007,0.4
2024-05-05,HM000086,TIENDA007,2.82
2024-05-12,HM000086,TIENDA007,0.43
2024-05-19,HM000086,TIENDA007,1.41
2024-05-26,HM000086,TIENDA007,1.84
2024-06-02,HM000086,TIENDA007,1.05
2024-06-09,HM000086,TIENDA007,2.35
2024-06-16,HM000086,TIENDA007,0.97
2024-06-23,HM000086,TIENDA007,1.87
2024-06-30,HM000086,TIENDA007,0.0
2024-07-07,HM000086,TIENDA007,1.39
2024-07-14,HM000086,TIENDA007,1.84
2024-07-21,HM000086,TIENDA007,0.86
2024-07-28,HM000086,TIENDA007,2.55
2024-08-04,HM000086,TIENDA007,2.22
2024-08-11,HM000086,TIENDA007,1.96
2024-08-18,HM000086,TIENDA007,1.24
2024-08-25,HM000086,TIENDA007,0.92
2024-09-01,HM000086,TIENDA007,1.53
2024-09-08,HM000086,TIENDA007,1.49
2024-09-15,HM000086,TIENDA007,1.54
2024-09-22,HM000086,TIENDA007,1.94
2024-09-29,HM000086,TIENDA007,2.81
2024-10-06,HM000086,TIENDA007,1.73
2024-10-13,HM000086,TIENDA007,1.79
2024-10-20,HM000086,TIENDA007,1.38
2024-10-27,HM000086,TIENDA007,0.71
2024-11-03,HM000086,TIENDA007,0.41
2024-11-10,HM000086,TIENDA007,1.86
2024-11-17,HM000086,TIENDA007,0.68
2024-11-24,HM000086,TIENDA007,1.7
2024-12-01,HM000086,TIENDA007,1.09
2024-12-08,HM000086,TIENDA007,1.54
2024-12-15,HM000086,TIENDA007,1.21
2024-12-22,HM000086,TIENDA007,1.49
2024-12-29,HM000086,TIENDA007,2.32
2024-01-07,HM000086,TIENDA008,1.71
2024-01-14,HM000086,TIENDA008,2.53
2024-01-21,HM000086,TIENDA008,2.28
2024-01-28,HM000086,TIENDA008,0.67
2024-02-04,HM000086,TIENDA008,1.95
2024-02-11,HM000086,TIENDA008,0.88
2024-02-18,HM000086,TIENDA008,1.78
2024-02-25,HM000086,TIENDA008,2.0
2024-03-03,HM000086,TIENDA008,3.15
2024-03-10,HM000086,TIENDA008,2.71
2024-03-17,HM000086,TIENDA008,2.09
2024-03-24,HM000086,TIENDA008,1.32
2024-03-31,HM000086,TIENDA008,0.92
2024-04-07,HM000086,TIENDA008,1.77
2024-04-14,HM000086,TIENDA008,0.06
2024-04-21,HM000086,TIENDA008,1.38
2024-04-28,HM000086,TIENDA008,2.88
2024-05-05,HM000086,TIENDA008,1.95
2024-05-12,HM000086,TIENDA008,2.78
2024-05-19,HM000086,TIENDA008,1.21
2024-05-26,HM000086,TIENDA008,3.05
2024-06-02,HM000086,TIENDA008,1.91
2024-06-09,HM000086,TIENDA008,0.0
2024-06-16,HM000086,TIENDA008,0.57
2024-06-23,HM000086,TIENDA008,1.12
2024-06-30,HM000086,TIENDA008,2.07
2024-07-07,HM000086,TIENDA008,3.07
2024-07-14,HM000086,TIENDA008,0.62
2024-07-21,HM000086,TIENDA008,1.79
2024-07-28,HM000086,TIENDA008,1.37
2024-08-04,HM000086,TIENDA008,1.8
2024-08-11,HM000086,TIENDA008,1.76
2024-08-18,HM000086,TIENDA008,1.23
2024-08-25,HM000086,TIENDA008,1.89
2024-09-01,HM000086,TIENDA008,4.1
2024-09-08,HM000086,TIENDA008,2.08
2024-09-15,HM000086,TIENDA008,0.63
2024-09-22,HM000086,TIENDA008,0.77
2024-09-29,HM000086,TIENDA008,1.15
2024-10-06,HM000086,TIENDA008,1.38
2024-10-13,HM000086,TIENDA008,1.55
2024-10-20,HM000086,TIENDA008,1.9
2024-10-27,HM000086,TIENDA008,1.15
2024-11-03,HM000086,TIENDA008,2.14
2024-11-10,HM000086,TIENDA008,1.01
2024-11-17,HM000086,TIENDA008,1.29
2024-11-24,HM000086,TIENDA008,0.74
2024-12-01,HM000086,TIENDA008,1.08
2024-12-08,HM000086,TIENDA008,1.33
2024-12-15,HM000086,TIENDA008,0.85
2024-12-22,HM000086,TIENDA008,1.14
2024-12-29,HM000086,TIENDA008,1.8
2024-01-07,HM000086,TIENDA009,1.26
2024-01-14,HM000086,TIENDA009,1.18
2024-01-21,HM000086,TIENDA009,0.71
2024-01-28,HM000086,TIENDA009,1.26
2024-02-04,HM000086,TIENDA009,0.52
2024-02-11,HM000086,TIENDA009,1.22
2024-02-18,HM000086,TIENDA009,2.28
2024-02-25,HM000086,TIENDA009,2.2
2024-03-03,HM000086,TIENDA009,2.74
2024-03-10,HM000086,TIENDA009,1.48
2024-03-17,HM000086,TIENDA009,2.97
2024-03-24,HM000086,TIENDA009,1.81
2024-03-31,HM000086,TIENDA009,1.58
2024-04-07,HM000086,TIENDA009,0.81
2024-04-14,HM000086,TIENDA009,2.92
2024-04-21,HM000086,TIENDA009,0.0
2024-04-28,HM000086,TIENDA009,1.61
2024-05-05,HM000086,TIENDA009,1.09
2024-05-12,HM000086,TIENDA009,1.68
2024-05-19,HM000086,TIENDA009,3.9
2024-05-26,HM000086,TIENDA009,2.64
2024-06-02,HM000086,TIENDA009,1.17
2024-06-09,HM000086,TIENDA009,0.51
2024-06-16,HM000086,TIENDA009,2.87
2024-06-23,HM000086,TIENDA009,0.0
2024-06-30,HM000086,TIENDA009,1.13
2024-07-07,HM000086,TIENDA009,1.91
2024-07-14,HM000086,TIENDA009,1.14
2024-07-21,HM000086,TIENDA009,2.94
2024-07-28,HM000086,TIENDA009,1.57
2024-08-04,HM000086,TIENDA009,2.74
2024-08-11,HM000086,TIENDA009,1.96
2024-08-18,HM000086,TIENDA009,0.84
2024-08-25,HM000086,TIENDA009,1.72
2024-09-01,HM000086,TIENDA009,0.89
2024-09-08,HM000086,TIENDA009,2.33
2024-09-15,HM000086,TIENDA009,1.33
2024-09-22,HM000086,TIENDA009,2.96
2024-09-29,HM000086,TIENDA009,1.41
2024-10-06,HM000086,TIENDA009,2.03
2024-10-13,HM000086,TIENDA009,1.51
2024-10-20,HM000086,TIENDA009,1.78
2024-10-27,HM000086,TIENDA009,1.07
2024-11-03,HM000086,TIENDA009,0.99
2024-11-10,HM000086,TIENDA009,0.83
2024-11-17,HM000086,TIENDA009,1.78
2024-11-24,HM000086,TIENDA009,2.6
2024-12-01,HM000086,TIENDA009,0.59
2024-12-08,HM000086,TIENDA009,2.9
2024-12-15,HM000086,TIENDA009,1.09
2024-12-22,HM000086,TIENDA009,1.38
2024-12-29,HM000086,TIENDA009,0.69
2024-01-07,HM000086,TIENDA010,0.48
2024-01-14,HM000086,TIENDA010,0.0
2024-01-21,HM000086,TIENDA010,1.17
2024-01-28,HM000086,TIENDA010,0.19
2024-02-04,HM000086,TIENDA010,0.75
2024-02-11,HM000086,TIENDA010,1.53
2024-02-18,HM000086,TIENDA010,1.14
2024-02-25,HM000086,TIENDA010,2.27
2024-03-03,HM000086,TIENDA010,2.26
2024-03-10,HM000086,TIENDA010,1.56
2024-03-17,HM000086,TIENDA010,1.16
2024-03-24,HM000086,TIENDA010,1.48
2024-03-31,HM000086,TIENDA010,1.55
2024-04-07,HM000086,TIENDA010,0.63
2024-04-14,HM000086,TIENDA010,2.17
2024-04-21,HM000086,TIENDA010,1.63
2024-04-28,HM000086,TIENDA010,0.0
2024-05-05,HM000086,TIENDA010,0.0
2024-05-12,HM000086,TIENDA010,0.06
2024-05-19,HM000086,TIENDA010,2.47
2024-05-26,HM000086,TIENDA010,2.41
2024-06-02,HM000086,TIENDA010,1.61
2024-06-09,HM000086,TIENDA010,1.21
2024-06-16,HM000086,TIENDA010,1.15
2024-06-23,HM000086,TIENDA010,2.39
2024-06-30,HM000086,TIENDA010,0.94
2024-07-07,HM000086,TIENDA010,0.74
2024-07-14,HM000086,TIENDA010,1.17
2024-07-21,HM000086,TIENDA010,1.66
2024-07-28,HM000086,TIENDA010,1.49
2024-08-04,HM000086,TIENDA010,0.71
2024-08-11,HM000086,TIENDA010,2.63
2024-08-18,HM000086,TIENDA010,0.64
2024-08-25,HM000086,TIENDA010,3.03
2024-09-01,HM000086,TIENDA010,1.52
2024-09-08,HM000086,TIENDA010,1.13
2024-09-15,HM000086,TIENDA010,1.99
2024-09-22,HM000086,TIENDA010,0.32
2024-09-29,HM000086,TIENDA010,3.06
2024-10-06,HM000086,TIENDA010,0.97
2024-10-13,HM000086,TIENDA010,1.85
2024-10-20,HM000086,TIENDA010,2.54
2024-10-27,HM000086,TIENDA010,2.83
2024-11-03,HM000086,TIENDA010,0.12
2024-11-10,HM000086,TIENDA010,1.87
2024-11-17,HM000086,TIENDA010,3.11
2024-11-24,HM000086,TIENDA010,2.48
2024-12-01,HM000086,TIENDA010,0.85
2024-12-08,HM000086,TIENDA010,2.07
2024-12-15,HM000086,TIENDA010,2.04
2024-12-22,HM000086,TIENDA010,2.13
2024-12-29,HM000086,TIENDA010,0.0
2024-01-07,HM000087,TIENDA001,0.67
2024-01-14,HM000087,TIENDA001,0.78
2024-01-21,HM000087,TIENDA001,1.23
2024-01-28,HM000087,TIENDA001,1.47
2024-02-04,HM000087,TIENDA001,1.78
2024-02-11,HM000087,TIENDA001,0.95
2024-02-18,HM000087,TIENDA001,1.66
2024-02-25,HM000087,TIENDA001,1.73
2024-03-03,HM000087,TIENDA001,2.28
2024-03-10,HM000087,TIENDA001,1.39
2024-03-17,HM000087,TIENDA001,2.86
2024-03-24,HM000087,TIENDA001,3.87
2024-03-31,HM000087,TIENDA001,1.46
2024-04-07,HM000087,TIENDA001,0.63
2024-04-14,HM000087,TIENDA001,1.9
2024-04-21,HM000087,TIENDA001,0.63
2024-04-28,HM000087,TIENDA001,1.32
2024-05-05,HM000087,TIENDA001,0.18
2024-05-12,HM000087,TIENDA001,1.7
2024-05-19,HM000087,TIENDA001,1.34
2024-05-26,HM000087,TIENDA001,2.5
2024-06-02,HM000087,TIENDA001,1.22
2024-06-09,HM000087,TIENDA001,1.11
2024-06-16,HM000087,TIENDA001,1.29
2024-06-23,HM000087,TIENDA001,1.6
2024-06-30,HM000087,TIENDA001,0.0
2024-07-07,HM000087,TIENDA001,0.9
2024-07-14,HM000087,TIENDA001,2.19
2024-07-21,HM000087,TIENDA001,1.98
2024-07-28,HM000087,TIENDA001,0.97
2024-08-04,HM000087,TIENDA001,3.21
2024-08-11,HM000087,TIENDA001,1.14
2024-08-18,HM000087,TIENDA001,3.35
2024-08-25,HM000087,TIENDA001,1.51
2024-09-01,HM000087,TIENDA001,0.77
2024-09-08,HM000087,TIENDA001,1.17
2024-09-15,HM000087,TIENDA001,2.87
2024-09-22,HM000087,TIENDA001,0.0
2024-09-29,HM000087,TIENDA001,1.41
2024-10-06,HM000087,TIENDA001,2.92
2024-10-13,HM000087,TIENDA001,2.54
2024-10-20,HM000087,TIENDA001,2.36
2024-10-27,HM000087,TIENDA001,0.47
2024-11-03,HM000087,TIENDA001,1.62
2024-11-10,HM000087,TIENDA001,3.29
2024-11-17,HM000087,TIENDA001,0.82
2024-11-24,HM000087,TIENDA001,0.55
2024-12-01,HM000087,TIENDA001,2.19
2024-12-08,HM000087,TIENDA001,0.23
2024-12-15,HM000087,TIENDA001,0.94
2024-12-22,HM000087,TIENDA001,1.82
2024-12-29,HM000087,TIENDA001,1.59
2024-01-07,HM000087,TIENDA002,1.75
2024-01-14,HM000087,TIENDA002,0.98
2024-01-21,HM000087,TIENDA002,0.32
2024-01-28,HM000087,TIENDA002,2.63
2024-02-04,HM000087,TIENDA002,0.82
2024-02-11,HM000087,TIENDA002,0.26
2024-02-18,HM000087,TIENDA002,1.23
2024-02-25,HM000087,TIENDA002,1.39
